elapsed_s,latency_ms,fase
1966.635,4.670,2
1966.637,3.496,2
1966.638,3.747,2
1966.688,3.486,2
1966.688,3.562,2
1966.689,2.820,2
1966.689,2.868,2
1966.737,4.131,2
1966.737,4.265,2
1966.745,4.434,2
1966.746,4.492,2
1966.749,3.185,2
1966.749,3.422,2
1966.752,2.515,2
1966.752,2.665,2
1966.754,2.024,2
1966.754,2.167,2
1966.809,3.085,2
1966.809,3.339,2
1966.811,2.812,2
1966.811,3.014,2
1966.833,3.079,2
1966.833,3.328,2
1966.835,2.665,2
1966.835,2.791,2
1966.933,4.787,2
1966.933,4.891,2
1966.946,3.194,2
1966.946,3.268,2
1966.951,3.188,2
1966.952,3.293,2
1966.957,4.738,2
1966.957,4.949,2
1966.959,3.714,2
1966.960,4.028,2
1966.964,3.786,2
1966.964,3.864,2
1966.967,2.668,2
1966.967,2.845,2
1966.972,4.519,2
1966.972,4.597,2
1966.976,4.062,2
1966.976,4.343,2
1966.979,3.137,2
1966.980,3.414,2
1966.986,4.535,2
1966.986,4.606,2
1966.988,3.640,2
1966.988,3.700,2
1966.993,2.949,2
1966.993,3.021,2
1967.000,4.608,2
1967.000,4.685,2
1967.001,3.519,2
1967.001,3.626,2
1967.017,3.694,2
1967.017,3.831,2
1967.040,4.076,2
1967.040,4.331,2
1967.042,4.202,2
1967.042,4.432,2
1967.043,2.936,2
1967.043,3.124,2
1967.056,3.414,2
1967.056,3.486,2
1967.057,2.493,2
1967.057,2.537,2
1967.060,2.959,2
1967.060,3.089,2
1967.074,4.175,2
1967.074,4.252,2
1967.076,2.785,2
1967.077,3.638,2
1967.104,4.851,2
1967.104,4.924,2
1967.105,3.619,2
1967.105,3.796,2
1967.160,3.943,2
1967.160,4.144,2
1967.163,2.938,2
1967.163,3.132,2
1967.165,2.576,2
1967.165,2.742,2
1967.184,3.147,2
1967.184,3.336,2
1967.206,2.825,2
1967.206,2.979,2
1967.208,2.591,2
1967.209,2.779,2
1967.224,3.474,2
1967.224,3.715,2
1967.256,2.816,2
1967.256,3.006,2
1967.310,5.334,2
1967.310,5.841,2
1967.312,4.404,2
1967.312,4.474,2
1967.315,3.803,2
1967.315,3.938,2
1967.366,3.525,2
1967.366,3.838,2
1967.411,3.539,2
1967.411,3.625,2
1967.429,4.757,2
1967.429,4.829,2
1967.433,3.100,2
1967.434,4.014,2
1967.448,3.627,2
1967.448,3.703,2
1967.474,4.786,2
1967.474,4.851,2
1967.474,2.953,2
1967.475,3.096,2
1967.477,2.991,2
1967.477,3.155,2
1967.480,3.217,2
1967.480,3.399,2
1967.500,3.261,2
1967.500,3.438,2
1967.502,3.598,2
1967.503,3.818,2
1967.507,2.960,2
1967.507,3.195,2
1967.566,2.940,2
1967.566,3.151,2
1967.567,2.509,2
1967.567,2.756,2
1967.578,3.257,2
1967.578,3.326,2
1967.583,2.528,2
1967.583,2.923,2
1967.585,3.039,2
1967.585,3.087,2
1967.626,4.000,2
1967.627,4.587,2
1967.628,4.366,2
1967.629,4.762,2
1967.630,3.298,2
1967.630,3.341,2
1967.654,23.602,2
1967.654,21.456,2
1967.654,19.577,2
1967.654,17.642,2
1967.654,14.906,2
1967.654,23.916,2
1967.654,21.749,2
1967.654,19.884,2
1967.654,17.978,2
1967.654,15.276,2
1967.654,10.943,2
1967.654,10.989,2
1967.654,8.281,2
1967.654,8.303,2
1967.654,4.917,2
1967.654,4.937,2
1967.655,2.878,2
1967.655,2.914,2
1967.660,2.767,2
1967.660,2.813,2
1967.669,2.952,2
1967.670,3.302,2
1967.672,2.797,2
1967.672,2.862,2
1967.702,3.357,2
1967.702,3.436,2
1967.705,2.332,2
1967.706,2.737,2
1967.707,2.345,2
1967.708,2.506,2
1967.767,3.773,2
1967.767,3.841,2
1967.769,3.810,2
1967.770,4.082,2
1967.796,3.809,2
1967.796,4.026,2
1967.800,4.259,2
1967.800,4.464,2
1967.802,2.665,2
1967.802,2.965,2
1967.805,3.137,2
1967.805,3.207,2
1967.810,2.867,2
1967.810,3.086,2
1967.814,4.035,2
1967.814,4.270,2
1967.817,3.038,2
1967.817,3.236,2
1967.819,2.426,2
1967.819,2.576,2
1967.822,2.716,2
1967.822,2.906,2
1967.858,4.115,2
1967.858,4.190,2
1967.859,3.015,2
1967.859,3.176,2
1967.863,2.992,2
1967.863,3.116,2
1967.866,2.873,2
1967.866,2.917,2
1967.868,2.871,2
1967.868,2.931,2
1967.880,2.865,2
1967.881,3.079,2
1967.883,3.377,2
1967.883,3.683,2
1967.960,3.420,2
1967.960,3.757,2
1967.962,3.236,2
1967.962,3.324,2
1967.965,2.871,2
1967.965,3.010,2
1967.967,2.374,2
1967.967,2.509,2
1967.973,3.190,2
1967.973,3.267,2
1967.975,2.664,2
1967.975,2.825,2
1968.028,3.583,2
1968.028,4.004,2
1968.030,3.176,2
1968.030,3.253,2
1968.062,4.350,2
1968.062,4.469,2
1968.081,3.664,2
1968.081,4.071,2
1968.107,4.798,2
1968.107,4.950,2
1968.108,3.328,2
1968.108,3.620,2
1968.122,4.430,2
1968.122,4.540,2
1968.140,5.483,2
1968.140,5.543,2
1968.151,3.785,2
1968.151,3.880,2
1968.158,2.973,2
1968.158,3.198,2
1968.162,3.626,2
1968.162,3.791,2
1968.169,3.707,2
1968.170,3.917,2
1968.172,3.265,2
1968.172,3.430,2
1968.180,3.063,2
1968.180,3.265,2
1968.213,3.786,2
1968.213,4.036,2
1968.236,3.151,2
1968.236,3.244,2
1968.237,2.589,2
1968.237,2.653,2
1968.242,3.739,2
1968.242,3.830,2
1968.245,3.782,2
1968.245,3.857,2
1968.302,2.784,2
1968.302,3.001,2
1968.305,3.170,2
1968.305,3.225,2
1968.317,2.740,2
1968.318,3.119,2
1968.320,3.220,2
1968.320,3.293,2
1968.323,3.486,2
1968.323,3.570,2
1968.375,3.538,2
1968.375,3.600,2
1968.423,3.747,2
1968.424,4.269,2
1968.427,2.336,2
1968.427,2.756,2
1968.453,3.119,2
1968.453,3.386,2
1968.473,5.477,2
1968.473,5.550,2
1968.479,4.718,2
1968.479,4.889,2
1968.482,3.790,2
1968.483,4.437,2
1968.486,3.635,2
1968.486,3.728,2
1968.491,4.242,2
1968.492,4.419,2
1968.496,3.789,2
1968.496,3.889,2
1968.502,5.629,2
1968.503,5.753,2
1968.510,4.354,2
1968.510,4.421,2
1968.517,5.484,2
1968.518,5.713,2
1968.538,3.688,2
1968.538,3.743,2
1968.590,2.918,2
1968.590,3.092,2
1968.609,2.534,2
1968.609,2.615,2
1968.631,3.326,2
1968.632,3.541,2
1968.633,2.449,2
1968.633,2.556,2
1968.635,2.225,2
1968.635,2.409,2
1968.638,2.975,2
1968.638,3.026,2
1968.688,3.259,2
1968.688,3.437,2
1968.765,2.551,2
1968.765,2.773,2
1968.769,3.459,2
1968.769,3.652,2
1968.771,4.166,2
1968.772,4.522,2
1968.773,3.558,2
1968.773,3.682,2
1968.776,3.028,2
1968.777,3.212,2
1968.780,3.512,2
1968.780,3.825,2
1968.786,2.299,2
1968.786,2.490,2
1968.790,3.499,2
1968.790,3.688,2
1968.793,5.267,2
1968.793,5.353,2
1968.812,4.475,2
1968.812,4.842,2
1968.817,6.624,2
1968.817,6.788,2
1968.827,4.125,2
1968.827,4.256,2
1968.835,4.676,2
1968.835,4.808,2
1968.850,3.865,2
1968.850,4.049,2
1968.858,7.000,2
1968.858,7.259,2
1968.935,5.068,2
1968.935,5.154,2
1968.967,3.314,2
1968.967,3.655,2
1968.970,3.984,2
1968.970,4.046,2
1968.975,6.583,2
1968.976,6.886,2
1968.982,4.018,2
1968.982,4.203,2
1968.985,2.987,2
1968.985,3.042,2
1968.987,3.139,2
1968.987,3.279,2
1968.989,2.786,2
1968.989,2.850,2
1969.089,3.270,2
1969.090,3.642,2
1969.090,2.494,2
1969.091,2.737,2
1969.113,3.151,2
1969.113,3.539,2
1969.120,3.179,2
1969.120,3.246,2
1969.124,2.600,2
1969.124,2.724,2
1969.132,2.962,2
1969.132,3.173,2
1969.199,2.830,2
1969.199,2.983,2
1969.201,3.050,2
1969.201,3.246,2
1969.203,2.773,2
1969.203,2.836,2
1969.208,2.921,2
1969.208,2.987,2
1969.211,3.570,2
1969.211,3.713,2
1969.214,4.104,2
1969.214,4.177,2
1969.215,2.274,2
1969.215,2.374,2
1969.217,1.845,2
1969.217,1.995,2
1969.265,3.468,2
1969.265,3.590,2
1969.318,3.754,2
1969.318,3.824,2
1969.323,4.411,2
1969.323,4.492,2
1969.333,4.824,2
1969.333,4.903,2
1969.346,4.577,2
1969.347,4.892,2
1969.350,4.507,2
1969.350,4.731,2
1969.359,4.364,2
1969.359,4.437,2
1969.360,3.008,2
1969.360,3.075,2
1969.363,3.205,2
1969.364,3.361,2
1969.380,3.131,2
1969.380,3.327,2
1969.432,3.989,2
1969.432,4.056,2
1969.475,4.442,2
1969.475,4.610,2
1969.478,4.462,2
1969.478,4.526,2
1969.483,3.483,2
1969.483,3.813,2
1969.491,4.205,2
1969.491,4.273,2
1969.496,3.724,2
1969.497,4.141,2
1969.501,3.928,2
1969.501,4.015,2
1969.519,4.180,2
1969.519,4.568,2
1969.522,4.005,2
1969.523,4.290,2
1969.526,3.151,2
1969.526,3.467,2
1969.533,2.956,2
1969.534,3.062,2
1969.547,3.525,2
1969.547,3.756,2
1969.548,2.567,2
1969.549,2.823,2
1969.552,2.981,2
1969.552,3.052,2
1969.554,2.453,2
1969.554,2.650,2
1969.556,2.460,2
1969.556,2.672,2
1969.559,2.723,2
1969.559,3.096,2
1969.576,3.069,2
1969.576,3.282,2
1969.578,2.440,2
1969.578,2.606,2
1969.582,2.790,2
1969.582,3.025,2
1969.584,2.238,2
1969.584,2.647,2
1969.595,3.338,2
1969.595,3.521,2
1969.597,2.607,2
1969.597,2.771,2
1969.643,3.233,2
1969.643,3.366,2
1969.655,3.924,2
1969.655,4.248,2
1969.668,3.163,2
1969.668,3.245,2
1969.690,3.091,2
1969.690,3.171,2
1969.692,2.422,2
1969.692,2.783,2
1969.694,2.189,2
1969.694,2.307,2
1969.697,2.705,2
1969.697,2.769,2
1969.700,2.539,2
1969.700,2.592,2
1969.702,2.279,2
1969.702,2.507,2
1969.729,3.072,2
1969.729,3.128,2
1969.745,3.265,2
1969.745,3.380,2
1969.748,2.653,2
1969.748,2.911,2
1969.750,2.297,2
1969.750,2.608,2
1969.752,2.542,2
1969.752,2.589,2
1969.754,2.063,2
1969.754,2.121,2
1969.756,1.927,2
1969.756,1.971,2
1969.766,3.086,2
1969.766,3.157,2
1969.767,2.173,2
1969.768,2.525,2
1969.769,1.735,2
1969.769,1.777,2
1969.770,1.679,2
1969.771,2.051,2
1969.773,2.048,2
1969.773,2.090,2
1969.774,1.785,2
1969.774,1.832,2
1969.776,1.849,2
1969.776,2.080,2
1969.787,2.488,2
1969.787,2.567,2
1969.788,1.975,2
1969.788,2.309,2
1969.797,3.504,2
1969.797,3.582,2
1969.797,2.681,2
1969.798,2.798,2
1969.812,3.342,2
1969.813,3.647,2
1969.816,3.370,2
1969.816,3.623,2
1969.863,3.833,2
1969.863,3.909,2
1969.872,4.642,2
1969.873,5.103,2
1969.955,2.962,2
1969.955,3.156,2
1969.980,3.973,2
1969.980,4.178,2
1969.984,4.925,2
1969.985,5.147,2
1969.987,2.859,2
1969.987,3.084,2
1969.989,2.462,2
1969.989,2.621,2
1969.991,2.351,2
1969.991,2.573,2
1970.020,3.648,2
1970.020,3.804,2
1970.062,2.865,2
1970.063,3.039,2
1970.065,2.535,2
1970.065,2.661,2
1970.116,3.328,2
1970.116,3.520,2
1970.118,2.442,2
1970.118,2.641,2
1970.120,2.818,2
1970.120,2.982,2
1970.125,2.455,2
1970.125,2.636,2
1970.133,3.357,2
1970.133,3.420,2
1970.158,3.566,2
1970.158,3.800,2
1970.160,3.164,2
1970.160,3.455,2
1970.171,3.537,2
1970.172,3.678,2
1970.174,3.291,2
1970.174,3.606,2
1970.188,3.007,2
1970.188,3.188,2
1970.291,3.376,2
1970.291,3.442,2
1970.306,3.106,2
1970.306,3.167,2
1970.325,3.664,2
1970.325,3.730,2
1970.337,3.414,2
1970.337,3.484,2
1970.339,2.601,2
1970.339,2.675,2
1970.341,2.776,2
1970.342,2.892,2
1970.358,3.679,2
1970.358,4.260,2
1970.362,5.181,2
1970.362,5.258,2
1970.362,2.621,2
1970.362,2.768,2
1970.372,2.961,2
1970.373,3.260,2
1970.375,3.002,2
1970.375,3.081,2
1970.384,3.222,2
1970.384,3.461,2
1970.409,3.831,2
1970.409,4.078,2
1970.410,2.557,2
1970.410,2.707,2
1970.413,2.650,2
1970.413,2.852,2
1970.425,3.292,2
1970.426,3.566,2
1970.428,3.904,2
1970.428,4.097,2
1970.428,2.964,2
1970.429,3.173,2
1970.528,4.852,2
1970.528,4.984,2
1970.534,3.987,2
1970.534,4.096,2
1970.539,4.025,2
1970.539,4.085,2
1970.673,4.141,2
1970.673,4.441,2
1970.677,4.460,2
1970.677,4.673,2
1970.678,3.090,2
1970.678,3.302,2
1970.681,2.985,2
1970.681,3.077,2
1970.687,4.140,2
1970.687,4.351,2
1970.691,3.422,2
1970.691,3.484,2
1970.715,3.898,2
1970.716,4.436,2
1970.718,4.265,2
1970.718,4.336,2
1970.725,4.461,2
1970.726,5.557,2
1970.744,3.540,2
1970.744,3.635,2
1970.749,3.066,2
1970.749,3.284,2
1970.752,3.423,2
1970.752,3.510,2
1970.803,4.513,2
1970.803,4.585,2
1970.825,3.300,2
1970.825,3.534,2
1970.828,2.949,2
1970.828,3.082,2
1970.834,3.668,2
1970.834,4.003,2
1970.839,3.820,2
1970.839,3.901,2
1970.841,3.255,2
1970.841,3.345,2
1970.845,4.331,2
1970.845,4.409,2
1970.848,3.211,2
1970.849,3.512,2
1970.854,5.915,2
1970.854,5.987,2
1970.860,4.041,2
1970.860,4.647,2
1970.863,3.819,2
1970.863,3.880,2
1970.865,2.984,2
1970.866,3.490,2
1970.871,3.723,2
1970.871,4.020,2
1970.901,5.018,2
1970.901,5.133,2
1970.942,3.589,2
1970.943,4.051,2
1970.981,3.368,2
1970.981,3.672,2
1971.054,3.901,2
1971.054,3.979,2
1971.059,3.299,2
1971.059,3.547,2
1971.060,2.602,2
1971.060,2.925,2
1971.064,3.105,2
1971.064,3.161,2
1971.066,2.408,2
1971.066,2.679,2
1971.069,3.446,2
1971.069,3.526,2
1971.077,3.088,2
1971.077,3.193,2
1971.080,3.926,2
1971.080,4.349,2
1971.085,3.666,2
1971.085,3.845,2
1971.114,4.710,2
1971.114,5.040,2
1971.115,3.005,2
1971.115,3.217,2
1971.152,4.975,2
1971.153,5.501,2
1971.155,5.570,2
1971.156,5.921,2
1971.158,3.690,2
1971.158,3.992,2
1971.164,3.663,2
1971.164,3.832,2
1971.176,4.069,2
1971.176,4.366,2
1971.186,5.127,2
1971.186,5.223,2
1971.240,3.621,2
1971.241,3.941,2
1971.243,3.637,2
1971.243,3.716,2
1971.255,5.321,2
1971.256,5.515,2
1971.258,3.118,2
1971.258,3.250,2
1971.268,3.708,2
1971.268,3.781,2
1971.279,3.487,2
1971.280,3.819,2
1971.281,3.469,2
1971.281,3.538,2
1971.283,2.512,2
1971.283,2.731,2
1971.298,3.655,2
1971.298,3.804,2
1971.299,3.000,2
1971.299,3.073,2
1971.301,2.980,2
1971.301,3.098,2
1971.304,2.888,2
1971.304,2.960,2
1971.336,3.213,2
1971.337,3.507,2
1971.343,3.063,2
1971.344,3.246,2
1971.390,4.837,2
1971.390,5.157,2
1971.391,3.377,2
1971.391,3.441,2
1971.393,2.195,2
1971.393,2.353,2
1971.395,1.867,2
1971.395,1.976,2
1971.397,1.997,2
1971.397,2.099,2
1971.399,2.115,2
1971.399,2.173,2
1971.472,4.998,2
1971.473,5.636,2
1971.473,3.333,2
1971.473,3.376,2
1971.475,2.395,2
1971.475,2.518,2
1971.477,1.881,2
1971.477,2.098,2
1971.496,2.603,2
1971.496,2.742,2
1971.533,2.894,2
1971.533,3.081,2
1971.536,3.705,2
1971.536,3.762,2
1971.537,2.977,2
1971.537,3.090,2
1971.560,3.942,2
1971.560,4.022,2
1971.574,3.614,2
1971.574,3.684,2
1971.606,3.988,2
1971.606,4.107,2
1971.609,3.441,2
1971.609,3.523,2
1971.612,3.340,2
1971.612,3.535,2
1971.616,2.977,2
1971.616,3.141,2
1971.619,3.455,2
1971.619,3.526,2
1971.636,3.488,2
1971.637,3.905,2
1971.640,3.974,2
1971.640,4.053,2
1971.645,2.815,2
1971.645,3.014,2
1971.661,2.742,2
1971.661,2.905,2
1971.666,3.053,2
1971.666,3.125,2
1971.679,3.084,2
1971.680,3.394,2
1971.700,3.133,2
1971.700,3.414,2
1971.746,2.906,2
1971.746,3.020,2
1971.747,2.551,2
1971.748,2.865,2
1971.752,4.196,2
1971.752,4.299,2
1971.794,4.007,2
1971.794,4.128,2
1971.796,3.367,2
1971.796,3.495,2
1971.809,3.394,2
1971.809,3.476,2
1971.847,2.872,2
1971.847,3.041,2
1971.850,2.822,2
1971.850,2.885,2
1971.855,4.666,2
1971.855,4.750,2
1971.894,3.365,2
1971.894,3.518,2
1971.940,4.238,2
1971.940,4.423,2
1971.940,2.803,2
1971.940,2.908,2
1971.942,2.257,2
1971.942,2.388,2
1971.954,3.100,2
1971.955,3.476,2
1971.968,3.765,2
1971.968,4.027,2
1971.972,4.117,2
1971.972,4.178,2
1971.974,3.500,2
1971.974,3.646,2
1972.009,2.501,2
1972.009,2.733,2
1972.017,2.549,2
1972.017,2.606,2
1972.019,2.362,2
1972.019,2.513,2
1972.022,2.768,2
1972.022,2.918,2
1972.028,3.164,2
1972.028,3.356,2
1972.088,2.955,2
1972.088,3.167,2
1972.129,3.217,2
1972.129,3.432,2
1972.132,3.253,2
1972.132,3.354,2
1972.134,2.885,2
1972.134,2.960,2
1972.136,2.361,2
1972.137,2.598,2
1972.170,4.530,2
1972.170,4.806,2
1972.191,5.782,2
1972.192,6.135,2
1972.194,4.870,2
1972.194,5.067,2
1972.196,2.899,2
1972.196,3.093,2
1972.200,3.085,2
1972.200,3.448,2
1972.205,4.522,2
1972.205,4.603,2
1972.211,4.443,2
1972.211,4.528,2
1972.213,3.919,2
1972.213,4.019,2
1972.227,3.799,2
1972.227,3.890,2
1972.231,3.022,2
1972.233,4.847,2
1972.236,3.050,2
1972.236,3.265,2
1972.241,3.642,2
1972.241,3.898,2
1972.244,3.438,2
1972.244,3.631,2
1972.247,2.952,2
1972.247,3.147,2
1972.250,2.976,2
1972.250,3.070,2
1972.254,4.055,2
1972.255,4.182,2
1972.258,4.247,2
1972.258,4.496,2
1972.265,4.696,2
1972.265,4.951,2
1972.269,3.346,2
1972.269,3.575,2
1972.272,4.251,2
1972.272,4.366,2
1972.353,4.707,2
1972.354,4.790,2
1972.413,3.007,2
1972.414,3.309,2
1972.460,3.443,2
1972.460,3.592,2
1972.476,2.559,2
1972.476,2.729,2
1972.478,2.167,2
1972.478,2.357,2
1972.480,2.115,2
1972.480,2.255,2
1972.483,2.698,2
1972.483,2.960,2
1972.485,2.418,2
1972.485,2.638,2
1972.488,2.871,2
1972.488,2.919,2
1972.492,2.389,2
1972.492,2.568,2
1972.509,3.085,2
1972.509,3.161,2
1972.512,3.384,2
1972.513,3.699,2
1972.513,2.278,2
1972.513,2.461,2
1972.564,4.500,2
1972.564,4.699,2
1972.566,2.644,2
1972.566,2.797,2
1972.568,2.220,2
1972.568,2.272,2
1972.594,2.538,2
1972.594,2.614,2
1972.597,3.435,2
1972.597,3.499,2
1972.600,2.383,2
1972.600,2.558,2
1972.603,3.198,2
1972.604,3.984,2
1972.607,3.276,2
1972.607,3.352,2
1972.628,3.616,2
1972.628,3.893,2
1972.653,3.356,2
1972.653,4.004,2
1972.655,2.643,2
1972.655,3.213,2
1972.658,2.996,2
1972.658,3.117,2
1972.673,4.609,2
1972.673,4.863,2
1972.684,3.206,2
1972.684,3.263,2
1972.742,3.965,2
1972.743,4.345,2
1972.745,3.711,2
1972.745,3.776,2
1972.774,4.707,2
1972.774,4.787,2
1972.775,3.167,2
1972.775,3.238,2
1972.796,3.497,2
1972.796,3.568,2
1972.797,2.737,2
1972.797,2.790,2
1972.799,2.469,2
1972.799,2.740,2
1972.812,3.912,2
1972.812,4.231,2
1972.814,2.926,2
1972.814,3.163,2
1972.817,3.551,2
1972.817,3.616,2
1972.847,3.295,2
1972.847,3.514,2
1972.873,3.620,2
1972.873,3.731,2
1972.876,3.789,2
1972.876,3.933,2
1972.924,3.943,2
1972.924,4.189,2
1972.926,3.109,2
1972.926,3.176,2
1972.929,2.928,2
1972.929,3.128,2
1972.930,2.350,2
1972.930,2.487,2
1972.933,2.493,2
1972.934,2.757,2
1972.998,3.363,2
1972.998,3.703,2
1973.047,9.244,2
1973.048,9.517,2
1973.051,3.519,2
1973.051,3.727,2
1973.056,3.960,2
1973.056,4.083,2
1973.066,5.092,2
1973.066,5.497,2
1973.094,2.916,2
1973.095,3.169,2
1973.097,2.789,2
1973.097,2.961,2
1973.122,3.191,2
1973.122,3.389,2
1973.142,3.073,2
1973.142,3.431,2
1973.163,3.708,2
1973.164,4.517,2
1973.164,3.094,2
1973.164,3.204,2
1973.166,2.652,2
1973.166,2.762,2
1973.170,3.206,2
1973.170,3.279,2
1973.174,5.311,2
1973.174,5.737,2
1973.177,5.077,2
1973.177,5.214,2
1973.178,3.719,2
1973.178,3.918,2
1973.180,2.389,2
1973.180,2.434,2
1973.182,2.869,2
1973.182,3.052,2
1973.184,2.422,2
1973.184,2.558,2
1973.186,2.316,2
1973.186,2.357,2
1973.190,3.327,2
1973.190,3.518,2
1973.234,3.203,2
1973.235,3.410,2
1973.240,2.751,2
1973.240,2.901,2
1973.253,3.014,2
1973.254,3.151,2
1973.272,3.511,2
1973.272,3.613,2
1973.274,3.045,2
1973.275,3.159,2
1973.277,2.393,2
1973.277,2.438,2
1973.285,2.921,2
1973.285,2.978,2
1973.288,2.622,2
1973.288,2.893,2
1973.319,2.744,2
1973.319,2.888,2
1973.404,4.522,2
1973.404,4.597,2
1973.407,3.537,2
1973.408,3.771,2
1973.420,4.286,2
1973.421,4.697,2
1973.423,4.161,2
1973.424,4.266,2
1973.442,5.634,2
1973.442,5.737,2
1973.447,4.384,2
1973.447,4.706,2
1973.472,3.915,2
1973.472,4.060,2
1973.478,5.361,2
1973.478,5.460,2
1973.499,3.531,2
1973.499,3.723,2
1973.501,3.557,2
1973.501,3.738,2
1973.505,3.174,2
1973.505,3.508,2
1973.508,2.798,2
1973.508,2.850,2
1973.510,2.315,2
1973.510,2.493,2
1973.514,2.657,2
1973.514,2.862,2
1973.517,2.540,2
1973.517,2.603,2
1973.521,3.484,2
1973.521,3.579,2
1973.525,3.514,2
1973.526,4.016,2
1973.530,5.046,2
1973.531,5.332,2
1973.532,4.282,2
1973.532,4.337,2
1973.534,4.102,2
1973.534,4.341,2
1973.536,2.749,2
1973.536,2.931,2
1973.539,2.414,2
1973.539,2.559,2
1973.543,3.640,2
1973.543,3.699,2
1973.598,5.488,2
1973.598,5.556,2
1973.598,2.942,2
1973.598,3.073,2
1973.650,4.789,2
1973.651,5.040,2
1973.683,4.601,2
1973.683,4.659,2
1973.685,3.396,2
1973.685,3.531,2
1973.816,2.923,2
1973.816,3.011,2
1973.825,3.973,2
1973.825,4.112,2
1973.828,2.466,2
1973.828,2.668,2
1973.829,2.168,2
1973.830,2.376,2
1973.832,2.443,2
1973.832,2.722,2
1973.844,5.567,2
1973.844,5.941,2
1973.846,4.453,2
1973.846,4.689,2
1973.851,3.961,2
1973.851,4.079,2
1973.854,3.808,2
1973.854,3.894,2
1973.858,3.882,2
1973.858,3.959,2
1973.860,3.321,2
1973.860,3.391,2
1973.882,3.645,2
1973.882,3.773,2
1973.884,2.830,2
1973.884,3.003,2
1973.910,4.366,2
1973.910,4.624,2
1973.913,3.897,2
1973.913,3.995,2
1973.995,3.929,2
1973.995,4.016,2
1974.005,3.365,2
1974.005,3.502,2
1974.018,3.231,2
1974.018,3.312,2
1974.019,2.168,2
1974.019,2.360,2
1974.025,4.443,2
1974.025,4.554,2
1974.032,7.762,2
1974.032,8.014,2
1974.032,3.142,2
1974.032,3.223,2
1974.035,2.410,2
1974.036,2.672,2
1974.038,3.123,2
1974.038,3.182,2
1974.061,3.001,2
1974.061,3.230,2
1974.096,2.952,2
1974.096,3.204,2
1974.098,2.619,2
1974.098,2.683,2
1974.099,1.941,2
1974.099,2.044,2
1974.164,3.968,2
1974.164,4.023,2
1974.166,2.563,2
1974.166,2.666,2
1974.188,2.536,2
1974.188,2.670,2
1974.201,3.195,2
1974.201,3.444,2
1974.203,3.372,2
1974.203,3.417,2
1974.301,4.995,2
1974.301,5.217,2
1974.305,5.859,2
1974.306,6.140,2
1974.321,2.809,2
1974.321,2.993,2
1974.360,3.867,2
1974.360,4.104,2
1974.375,3.295,2
1974.376,3.597,2
1974.404,4.566,2
1974.404,4.640,2
1974.414,3.719,2
1974.414,3.779,2
1974.415,2.720,2
1974.416,3.100,2
1974.435,3.047,2
1974.435,3.132,2
1974.437,3.017,2
1974.437,3.086,2
1974.473,5.107,2
1974.473,5.348,2
1974.475,5.501,2
1974.476,5.862,2
1974.477,3.715,2
1974.477,3.845,2
1974.540,3.523,2
1974.540,3.766,2
1974.543,3.236,2
1974.543,3.334,2
1974.570,3.168,2
1974.570,3.225,2
1974.578,4.778,2
1974.578,5.091,2
1974.578,2.643,2
1974.579,2.856,2
1974.580,2.499,2
1974.580,2.844,2
1974.602,4.899,2
1974.602,5.007,2
1974.609,5.526,2
1974.609,5.620,2
1974.612,4.504,2
1974.613,4.911,2
1974.627,3.428,2
1974.627,3.728,2
1974.631,4.288,2
1974.631,4.422,2
1974.637,3.815,2
1974.637,3.987,2
1974.640,3.565,2
1974.641,4.293,2
1974.642,3.486,2
1974.642,3.542,2
1974.645,2.773,2
1974.645,3.126,2
1974.651,4.042,2
1974.651,4.252,2
1974.653,3.831,2
1974.654,4.042,2
1974.664,4.248,2
1974.665,5.250,2
1974.667,3.115,2
1974.667,3.305,2
1974.669,3.285,2
1974.670,3.615,2
1974.686,3.672,2
1974.686,3.892,2
1974.691,4.902,2
1974.691,5.046,2
1974.693,3.266,2
1974.693,3.329,2
1974.738,3.519,2
1974.738,3.603,2
1974.753,5.155,2
1974.754,5.260,2
1974.756,4.520,2
1974.756,4.719,2
1974.760,6.347,2
1974.760,6.421,2
1974.762,3.893,2
1974.762,4.073,2
1974.765,3.865,2
1974.765,3.930,2
1974.770,4.921,2
1974.770,5.170,2
1974.803,3.748,2
1974.803,3.816,2
1974.805,3.360,2
1974.805,3.517,2
1974.807,2.871,2
1974.807,2.915,2
1974.809,2.441,2
1974.809,2.666,2
1974.811,2.373,2
1974.812,2.603,2
1974.814,2.352,2
1974.814,2.405,2
1974.817,2.116,2
1974.817,2.267,2
1974.832,3.033,2
1974.832,3.199,2
1974.910,3.770,2
1974.910,4.006,2
1974.911,3.300,2
1974.911,3.350,2
1974.943,4.126,2
1974.943,4.192,2
1974.949,3.448,2
1974.949,3.631,2
1974.959,4.155,2
1974.960,4.373,2
1974.999,3.055,2
1974.999,3.209,2
1975.000,2.471,2
1975.000,2.567,2
1975.003,2.499,2
1975.003,2.648,2
1975.014,2.383,2
1975.014,2.556,2
1975.037,3.721,2
1975.037,3.831,2
1975.038,2.831,2
1975.038,2.972,2
1975.040,2.298,2
1975.040,2.464,2
1975.043,2.563,2
1975.043,2.675,2
1975.080,2.970,2
1975.080,3.099,2
1975.145,2.453,2
1975.145,2.564,2
1975.146,1.833,2
1975.147,1.931,2
1975.155,2.379,2
1975.156,2.669,2
1975.157,2.071,2
1975.157,2.110,2
1975.158,1.966,2
1975.159,2.125,2
1975.176,2.632,2
1975.176,2.799,2
